,problem,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_prelec_gamma,bf_cp,bf_ss_mn,bf_theta,bf_s,bf_prelec_gamma
0,,0,,,,1,0.6,,,,0.47940047805000002,0.0100000000001
1,,0,,,,1,1,,,,0.51191178456300002,0.34292324456999995
2,,0,,,,1,1.4,,,,0.58131346950000007,1.3554759384799999
3,,0,,,,2,0.6,,,,0.44414631608800004,0.139783752861
4,,0,,,,2,1,,,,0.53340472452099996,0.23704146505199999
5,,0,,,,2,1.4,,,,0.62489797428000005,1.13127480926
6,,0,,,,3,0.6,,,,0.43218275266900003,0.17950224160799999
7,,0,,,,3,1,,,,0.53021494580499995,0.58731258865000002
8,,0,,,,3,1.4,,,,0.56590681370100004,1.11074419931
9,,0,,,,4,0.6,,,,0.44045897945399998,0.63674551706000004
10,,0,,,,4,1,,,,0.59190457263499996,0.973083059709
11,,0,,,,4,1.4,,,,0.65916338939599994,1.11351420259
12,,0,,,,5,0.6,,,,0.48677462360099999,0.43859291433799996
13,,0,,,,5,1,,,,0.70361109187699999,1.1953069465000001
14,,0,,,,5,1.4,,,,0.64506203224799996,1.9454088580700002
15,,0,,,,7,0.6,,,,0.55802075835499998,0.68906782527300003
16,,0,,,,7,1,,,,0.75250333179399997,0.93144975128800001
17,,0,,,,7,1.4,,,,0.76331610165000008,1.28296442638
18,,0,,,,9,0.6,,,,0.76973589368899997,0.57985341515800004
19,,0,,,,9,1,,,,1.2672860376100001,0.95617162432600011
20,,0,,,,9,1.4,,,,0.66521743745100004,1.4872060415499999
21,,0,,,,15,0.6,,,,1.6233870105599999,0.511311390664
22,,0,,,,15,1,,,,1.8783314893700001,0.93757139646300003
23,,0,,,,15,1.4,,,,0.95851045424899994,1.45121460391
24,,1,,,,1,0.6,,,,0.508974132405,0.85834764619299997
25,,1,,,,1,1,,,,0.49592718143299996,0.0622003008747
26,,1,,,,1,1.4,,,,0.52312152506700005,3.0
27,,1,,,,2,0.6,,,,0.43454799138899997,0.28863172532800002
28,,1,,,,2,1,,,,0.517247252948,0.23421285130300001
29,,1,,,,2,1.4,,,,0.58169836657200003,1.34831137532
30,,1,,,,3,0.6,,,,0.48378095242200003,0.092076935593899997
31,,1,,,,3,1,,,,0.60589418927399996,0.41161875795000002
32,,1,,,,3,1.4,,,,0.59396365154999997,1.12957593417
33,,1,,,,4,0.6,,,,0.40604392497899999,0.77138604392100008
34,,1,,,,4,1,,,,0.54009731042700004,0.96975338292699997
35,,1,,,,4,1.4,,,,0.63874122139300005,1.8443817266299998
36,,1,,,,5,0.6,,,,0.45305165156099997,0.52322825416999996
37,,1,,,,5,1,,,,0.64219391552299998,0.78764998524499996
38,,1,,,,5,1.4,,,,0.536938303683,1.08043634401
39,,1,,,,7,0.6,,,,0.62536196784300002,0.61080013094999996
40,,1,,,,7,1,,,,1.00749095229,0.87824042913699996
41,,1,,,,7,1.4,,,,0.70581124971200004,1.13829870545
42,,1,,,,9,0.6,,,,0.812849931453,0.64549038966200001
43,,1,,,,9,1,,,,1.71849848157,0.88223411096799997
44,,1,,,,9,1.4,,,,0.79154465714800004,1.2673376240899998
45,,1,,,,15,0.6,,,,1.2900407387599999,0.552655012226
46,,1,,,,15,1,,,,3.8543446203699996,0.91476377419200006
47,,1,,,,15,1.4,,,,1.09355057646,1.5082144074799999
48,,2,,,,1,0.6,,,,0.46856276124899998,0.21770145769499999
49,,2,,,,1,1,,,,0.54939571335199999,0.16346353996099999
50,,2,,,,1,1.4,,,,0.59882966072700006,0.78838199203000014
51,,2,,,,2,0.6,,,,0.42805893826800001,0.16154352883500001
52,,2,,,,2,1,,,,0.47534509617100001,0.131700203855
53,,2,,,,2,1.4,,,,0.601295689731,0.85222752208100006
54,,2,,,,3,0.6,,,,0.44515270657200001,0.29673963455899999
55,,2,,,,3,1,,,,0.54345648433899996,0.44137203963499999
56,,2,,,,3,1.4,,,,0.61156702384099992,1.30347876535
57,,2,,,,4,0.6,,,,0.41232695502800004,0.80255925546999995
58,,2,,,,4,1,,,,0.62062950961999996,0.61140457993999997
59,,2,,,,4,1.4,,,,0.46568565115099997,0.94648982018999994
60,,2,,,,5,0.6,,,,0.48810146864699999,0.44243367670799999
61,,2,,,,5,1,,,,0.61745106967399999,1.04125501858
62,,2,,,,5,1.4,,,,0.65087737971199999,1.6252755089700002
63,,2,,,,7,0.6,,,,0.54735445146899997,0.68665820421299995
64,,2,,,,7,1,,,,1.0254073782299999,0.92876704309300007
65,,2,,,,7,1.4,,,,0.64556386192299997,1.2545522217799998
66,,2,,,,9,0.6,,,,0.55876434117600005,0.62981010056499998
67,,2,,,,9,1,,,,1.3877323911300001,0.88780077569199989
68,,2,,,,9,1.4,,,,0.63138358628799995,1.2586005070699999
69,,2,,,,15,0.6,,,,1.3103732404799999,0.575858083164
70,,2,,,,15,1,,,,1.9248170443299999,0.93833532922900009
71,,2,,,,15,1.4,,,,0.99484313445899997,1.4838557834999999
72,,3,,,,1,0.6,,,,0.48435936438199995,0.01
73,,3,,,,1,1,,,,0.49063495938900004,0.28513321344600001
74,,3,,,,1,1.4,,,,0.55311940229099998,2.7493042815099997
75,,3,,,,2,0.6,,,,0.44121714957800001,0.286340923202
76,,3,,,,2,1,,,,0.49546769515100003,0.67903164617900003
77,,3,,,,2,1.4,,,,0.62544860603100005,1.3984430882100001
78,,3,,,,3,0.6,,,,0.45609254068899996,0.062793998923500002
79,,3,,,,3,1,,,,0.52476132029200007,0.50175845107299999
80,,3,,,,3,1.4,,,,0.57180742364100001,0.89967192066000001
81,,3,,,,4,0.6,,,,0.44621048453900003,0.50390824214100005
82,,3,,,,4,1,,,,0.56247486152600001,0.89167993851699989
83,,3,,,,4,1.4,,,,0.72769399304399995,1.14306487427
84,,3,,,,5,0.6,,,,0.49008106451399996,0.52071920352400003
85,,3,,,,5,1,,,,0.72572563269800006,0.99737974057899992
86,,3,,,,5,1.4,,,,0.59047389265500005,1.6071731235100002
87,,3,,,,7,0.6,,,,0.54733472137900008,0.70503101927200007
88,,3,,,,7,1,,,,0.74585907887899994,1.0123796324700001
89,,3,,,,7,1.4,,,,0.62120844822499999,1.4522856701
90,,3,,,,9,0.6,,,,0.62319574345600004,0.60927852957599993
91,,3,,,,9,1,,,,1.1520017223200001,0.89403237466199992
92,,3,,,,9,1.4,,,,0.81959885323699999,1.1566850850399999
93,,3,,,,15,0.6,,,,1.4036258472700001,0.60513407868500002
94,,3,,,,15,1,,,,6.8494063127000002,0.93657139172000003
95,,3,,,,15,1.4,,,,0.94020695332100002,1.4637646152599999
96,,4,,,,1,0.6,,,,0.53221341765699992,0.0100000000083
97,,4,,,,1,1,,,,0.50556274669599999,0.42557632721999994
98,,4,,,,1,1.4,,,,0.54833410025399998,1.65680309916
99,,4,,,,2,0.6,,,,0.43694065471600002,0.057638243797399999
100,,4,,,,2,1,,,,0.56632609377200005,0.46676333662299996
101,,4,,,,2,1.4,,,,0.54055709009899999,1.9164524471900002
102,,4,,,,3,0.6,,,,0.51398880317599993,0.121195129194
103,,4,,,,3,1,,,,0.50309746451600001,0.61554719859700002
104,,4,,,,3,1.4,,,,0.62344281628600007,0.927005584858
105,,4,,,,4,0.6,,,,0.40326117622699997,0.55276230569899998
106,,4,,,,4,1,,,,0.55271881825699998,0.72690877648899999
107,,4,,,,4,1.4,,,,0.55488113117100002,1.0016711898899999
108,,4,,,,5,0.6,,,,0.49045429155199999,0.62788190560699997
109,,4,,,,5,1,,,,0.64945134392199999,0.97246838218499998
110,,4,,,,5,1.4,,,,0.57953270404000001,1.5004449730200002
111,,4,,,,7,0.6,,,,0.63903267626299998,0.62417953982399998
112,,4,,,,7,1,,,,0.69628037982299995,0.90431478435299995
113,,4,,,,7,1.4,,,,0.571337331068,1.4170926374899999
114,,4,,,,9,0.6,,,,0.58928778429600004,0.55785631996100005
115,,4,,,,9,1,,,,1.3516910090799998,0.92621058837799997
116,,4,,,,9,1.4,,,,0.63045673334499996,1.5158366904700002
117,,4,,,,15,0.6,,,,1.2114396617799998,0.57490857050800004
118,,4,,,,15,1,,,,2.6835319367700001,0.84776305287100007
119,,4,,,,15,1.4,,,,1.46748596157,1.4406702631699999
120,,5,,,,1,0.6,,,,0.49372730751999999,0.819331271498
121,,5,,,,1,1,,,,0.49970682415700002,0.21771403778700002
122,,5,,,,1,1.4,,,,0.49514088664300004,0.41853449147499999
123,,5,,,,2,0.6,,,,0.403188326918,0.221487246399
124,,5,,,,2,1,,,,0.54171863928399999,0.84220788144400005
125,,5,,,,2,1.4,,,,0.49957632241099997,1.8402849995400004
126,,5,,,,3,0.6,,,,0.42268676726800003,0.42210176659299997
127,,5,,,,3,1,,,,0.56157241339399999,0.48813512538599996
128,,5,,,,3,1.4,,,,0.68276419069399996,1.4625833637399999
129,,5,,,,4,0.6,,,,0.41440938480200001,0.38153031606100002
130,,5,,,,4,1,,,,0.52819072334200001,0.70863009941999999
131,,5,,,,4,1.4,,,,0.49837404129600005,1.39001756851
132,,5,,,,5,0.6,,,,0.470981480625,0.57179684998699998
133,,5,,,,5,1,,,,0.57999793017699997,0.86926741480800007
134,,5,,,,5,1.4,,,,0.53847264566800002,1.616508386
135,,5,,,,7,0.6,,,,0.66061263145000004,0.74434657783800007
136,,5,,,,7,1,,,,0.94857120391399996,0.86603980042500006
137,,5,,,,7,1.4,,,,0.61667201796899995,1.24495552339
138,,5,,,,9,0.6,,,,0.73011512021500002,0.51759315016399998
139,,5,,,,9,1,,,,1.39358815016,0.83746802154300004
140,,5,,,,9,1.4,,,,0.60336011326100003,1.8882794847
141,,5,,,,15,0.6,,,,1.0731326698399999,0.55534210305499998
142,,5,,,,15,1,,,,2.1595481947500001,0.87095694231299992
143,,5,,,,15,1.4,,,,0.94948635745700005,1.5684127943900001
144,,6,,,,1,0.6,,,,0.50924040133999993,0.010000000000899999
145,,6,,,,1,1,,,,0.51070035261000002,0.48115983427000003
146,,6,,,,1,1.4,,,,0.59170373557400002,0.94280230413100008
147,,6,,,,2,0.6,,,,0.43367614520499997,0.01
148,,6,,,,2,1,,,,0.51420002490399996,0.46275023725699999
149,,6,,,,2,1.4,,,,0.56887403202800002,1.4347202508500001
150,,6,,,,3,0.6,,,,0.45197511927400003,0.0100000000002
151,,6,,,,3,1,,,,0.57088998666500002,0.33245218533199999
152,,6,,,,3,1.4,,,,0.58900709040299992,0.80811494201900003
153,,6,,,,4,0.6,,,,0.44003250043499997,0.67574687707000003
154,,6,,,,4,1,,,,0.55877351079999993,0.79670731131100003
155,,6,,,,4,1.4,,,,0.51198858088200006,1.7348809541699999
156,,6,,,,5,0.6,,,,0.45813300766999998,0.6847495864480001
157,,6,,,,5,1,,,,0.71020405531399999,0.83746224536500002
158,,6,,,,5,1.4,,,,0.51509957635300008,1.8583631276499999
159,,6,,,,7,0.6,,,,0.60111254364200006,0.65711968804700005
160,,6,,,,7,1,,,,1.05252120063,0.88605624984200004
161,,6,,,,7,1.4,,,,0.56647502884500001,1.31398065326
162,,6,,,,9,0.6,,,,0.74507705698799997,0.59937335009600001
163,,6,,,,9,1,,,,1.48042289741,0.85838238668300004
164,,6,,,,9,1.4,,,,0.62558452564400002,1.4048023824
165,,6,,,,15,0.6,,,,1.2784564818000002,0.53138819120500003
166,,6,,,,15,1,,,,2.2338684704,0.87607983624999997
167,,6,,,,15,1.4,,,,1.14082304426,1.3855337700999999
168,,7,,,,1,0.6,,,,0.47698388327000002,0.35423679498000005
169,,7,,,,1,1,,,,0.51303135765100005,0.081676069011600003
170,,7,,,,1,1.4,,,,0.53094360105799998,1.1660885734799999
171,,7,,,,2,0.6,,,,0.44630732122400002,0.26000115444499999
172,,7,,,,2,1,,,,0.53280455076300004,0.328865463523
173,,7,,,,2,1.4,,,,0.57228147208699998,0.70407013910400007
174,,7,,,,3,0.6,,,,0.45407315330499998,0.11945322878699999
175,,7,,,,3,1,,,,0.56414696132800002,0.70150655518299998
176,,7,,,,3,1.4,,,,0.48212140863799996,1.0088268658499999
177,,7,,,,4,0.6,,,,0.45680429907999998,0.42352668531400001
178,,7,,,,4,1,,,,0.54782264310399997,0.76033111111300011
179,,7,,,,4,1.4,,,,0.57214915275900002,1.20047799267
180,,7,,,,5,0.6,,,,0.45620605406000003,0.39049071590000006
181,,7,,,,5,1,,,,0.69550039612699999,0.84384594327600004
182,,7,,,,5,1.4,,,,0.57155814236699998,1.6160512956900002
183,,7,,,,7,0.6,,,,0.53591286176000008,0.58097867818100002
184,,7,,,,7,1,,,,0.83976702192300001,0.82091582035400001
185,,7,,,,7,1.4,,,,0.66179024946499998,1.2921754587100001
186,,7,,,,9,0.6,,,,0.85825604763200003,0.54643199403099996
187,,7,,,,9,1,,,,1.2261526495699999,0.775464439605
188,,7,,,,9,1.4,,,,0.66845052836000007,1.4180440675999999
189,,7,,,,15,0.6,,,,1.1034370399299998,0.49328665708000002
190,,7,,,,15,1,,,,2.3027501902000003,0.90761087432300003
191,,7,,,,15,1.4,,,,0.96570874612900004,1.50958345442
192,,8,,,,1,0.6,,,,0.487929990717,0.65945785175499994
193,,8,,,,1,1,,,,0.44778523834299999,0.46206385840199998
194,,8,,,,1,1.4,,,,0.52727634860100003,0.70458083833199991
195,,8,,,,2,0.6,,,,0.40931227291599998,0.12906267568900001
196,,8,,,,2,1,,,,0.49071074713699997,0.23773879021899999
197,,8,,,,2,1.4,,,,0.61616900612899994,1.5494318232700002
198,,8,,,,3,0.6,,,,0.44580467863000006,0.12596952518100002
199,,8,,,,3,1,,,,0.54817428316299999,0.58943395566299994
200,,8,,,,3,1.4,,,,0.52835753322199996,0.71160212037400006
201,,8,,,,4,0.6,,,,0.42692062249099999,0.74301877887700007
202,,8,,,,4,1,,,,0.744535481296,0.78881710986499998
203,,8,,,,4,1.4,,,,0.53459623909199994,1.2782759642100001
204,,8,,,,5,0.6,,,,0.42827538564499995,0.52054217572799999
205,,8,,,,5,1,,,,0.74879115124200002,0.95664512589700001
206,,8,,,,5,1.4,,,,0.58675513595600004,1.4571345763400001
207,,8,,,,7,0.6,,,,0.69125017411699996,0.68169735568699996
208,,8,,,,7,1,,,,0.84103614214100009,1.0229819946400001
209,,8,,,,7,1.4,,,,0.70513109936100005,1.18038826249
210,,8,,,,9,0.6,,,,0.602496394612,0.66294051566000012
211,,8,,,,9,1,,,,1.67614541312,0.859495400583
212,,8,,,,9,1.4,,,,0.80261957989600008,1.4148955760199999
213,,8,,,,15,0.6,,,,1.34236101686,0.52034015621000007
214,,8,,,,15,1,,,,2.1583128687599999,0.93845490373099993
215,,8,,,,15,1.4,,,,0.97049585385800008,1.5678935468799999
216,,9,,,,1,0.6,,,,0.48191433202200001,0.093026468053899983
217,,9,,,,1,1,,,,0.502300777857,0.74113556738900011
218,,9,,,,1,1.4,,,,0.63959119037000001,1.2995710687299999
219,,9,,,,2,0.6,,,,0.38579009271199999,0.24602607729200002
220,,9,,,,2,1,,,,0.57492756002500001,0.32323206937100002
221,,9,,,,2,1.4,,,,0.62825039545500005,1.39508961712
222,,9,,,,3,0.6,,,,0.46527931282700002,0.24295222053399998
223,,9,,,,3,1,,,,0.51931759621699991,0.52455405888700002
224,,9,,,,3,1.4,,,,0.52043270537499997,0.80511839508799998
225,,9,,,,4,0.6,,,,0.45661235542299999,0.64134945169200008
226,,9,,,,4,1,,,,0.53640492763800007,0.88176087847200002
227,,9,,,,4,1.4,,,,0.52500595389600002,1.3829819771
228,,9,,,,5,0.6,,,,0.50042202545100001,0.64674619718400006
229,,9,,,,5,1,,,,0.60516201113000001,1.0420182173799999
230,,9,,,,5,1.4,,,,0.60659067306799996,1.9230456622599998
231,,9,,,,7,0.6,,,,0.54623382468000004,0.62178971951399997
232,,9,,,,7,1,,,,0.73047551858799997,0.85242567123899993
233,,9,,,,7,1.4,,,,0.63220318954199994,1.39991958921
234,,9,,,,9,0.6,,,,0.64032416697299999,0.66667068393899998
235,,9,,,,9,1,,,,1.4853414842700001,0.87869109581300009
236,,9,,,,9,1.4,,,,0.64118174633799996,1.4895337663100001
237,,9,,,,15,0.6,,,,1.4548877850600002,0.51118057503300007
238,,9,,,,15,1,,,,3.2760267538999996,0.94395244409299994
239,,9,,,,15,1.4,,,,0.95631891372000011,1.4157667407899999
