,problemid,iteration,gen_N,gen_cp,gen_ss_mn,gen_theta,gen_p_stay,gen_tau,gen_alpha,gen_gamma,bf_cp,bf_ss_mn,bf_theta,bf_p_stay,bf_tau,bf_alpha,bf_gamma_mn,msd_cp,msd_ss
178,normal_high_diff,8,200,0.37,51.825000000000003,5,0.0,1.0,,,0.44895558601390834,50.845290214832445,5,0.50995672941199999,0.50752163529399996,,,0.078955586013908341,1.9797097851675574
179,normal_high_diff,9,200,0.39500000000000002,50.225000000000001,5,0.0,1.0,,,0.46930493108645166,51.314497632985464,3,0.82480701208100005,0.35009649395900005,,,0.074304931086451642,0.089497632985462872
180,normal_high_diff,0,200,0.14000000000000001,54.07,5,0.3,0.01,,,0.24130623371986082,56.826573905687937,6,0.42600727081299999,0.53699636459400002,,,0.10130623371986081,1.7565739056879366
181,normal_high_diff,1,200,0.11,57.32,5,0.3,0.01,,,0.1783780461258552,60.445436025485577,8,0.10547432899499999,0.64726283550300001,,,0.068378046125855199,2.1254360254855769
182,normal_high_diff,2,200,0.095000000000000001,63.079999999999998,5,0.3,0.01,,,0.15209063415577334,69.672691758252498,9,0.055576705932599994,0.747211647034,,,0.05709063415577334,5.5926917582524993
183,normal_high_diff,3,200,0.125,59.630000000000003,5,0.3,0.01,,,0.15209063415577403,68.144484595273667,9,0.034397083671900003,0.66456148318800001,,,0.027090634155774035,7.5144845952736645
184,normal_high_diff,4,200,0.11,64.390000000000001,5,0.3,0.01,,,0.17837804612585526,65.515000810153381,8,0.17469291686999999,0.600153541565,,,0.068378046125855255,0.12500081015338083
185,normal_high_diff,5,200,0.14999999999999999,64.269999999999996,5,0.3,0.01,,,0.20809391333880095,65.582306837829023,7,0.34525053510399994,0.58740891213500002,,,0.058093913338800957,0.31230683782902702
186,normal_high_diff,6,200,0.115,59.594999999999999,5,0.3,0.01,,,0.17837804612585539,61.634812217734421,8,0.122736124694,0.7134366251530001,,,0.063378046125855389,1.039812217734422
187,normal_high_diff,7,200,0.14499999999999999,56.729999999999997,5,0.3,0.01,,,0.17837804612585528,59.227928810071383,8,0.087086188793199987,0.74083190560299994,,,0.033378046125855293,1.4979288100713859
188,normal_high_diff,8,200,0.095000000000000001,58.060000000000002,5,0.3,0.01,,,0.17837804612585514,57.920353680752001,8,0.066476794704800002,0.73629285264799993,,,0.083378046125855143,1.1396463192480013
189,normal_high_diff,9,200,0.13,56.924999999999997,5,0.3,0.01,,,0.1783780461258552,58.814008604574042,8,0.080661299871299996,0.73315567818900007,,,0.048378046125855195,0.88900860457404463
190,normal_high_diff,0,200,0.71999999999999997,69.954999999999998,5,0.3,1.0,,,0.60163235217508726,67.870800259963531,4,0.76733547449100004,0.36633226275399999,,,0.11836764782491271,3.0841997400364676
191,normal_high_diff,1,200,0.68999999999999995,70.75,5,0.3,1.0,,,0.62605723335273311,69.356675058575433,5,0.64700326912100004,0.43895335201200003,,,0.063942766647266835,2.3933249414245665
192,normal_high_diff,2,200,0.75,68.724999999999994,5,0.3,1.0,,,0.55135219485258269,71.040537213619899,2,0.94384299442200004,0.26557850278900003,,,0.19864780514741731,1.3155372136199048
193,normal_high_diff,3,200,0.745,60.390000000000001,5,0.3,1.0,,,0.62605723335273289,59.735796833128887,5,0.59015061557299997,0.45804969221399999,,,0.11894276664726711,1.6542031668711132
194,normal_high_diff,4,200,0.69499999999999995,62.840000000000003,5,0.3,1.0,,,0.60163235217508804,63.843215261434828,4,0.75265770256500009,0.38617114871699998,,,0.093367647824911915,0.0032152614348248676
195,normal_high_diff,5,200,0.76000000000000001,65.079999999999998,5,0.3,1.0,,,0.67293166326442677,63.770579480470218,7,0.26265053749099998,0.63117473125500001,,,0.087068336735573237,2.3094205195297803
196,normal_high_diff,6,200,0.70999999999999996,65.629999999999995,5,0.3,1.0,,,0.57669081387034316,65.487348439937762,3,0.86353277266000006,0.36823361366999996,,,0.13330918612965681,1.1426515600622338
197,normal_high_diff,7,200,0.70999999999999996,63.984999999999999,5,0.3,1.0,,,0.60163235217508737,64.440124735784565,4,0.754948836565,0.40377558171700001,,,0.10836764782491259,0.54487526421543464
198,normal_high_diff,8,200,0.68999999999999995,64.765000000000001,5,0.3,1.0,,,0.57669081387034293,64.047116438906116,3,0.86046402454400006,0.357267987728,,,0.11330918612965701,1.7178835610938847
199,normal_high_diff,9,200,0.70999999999999996,75.120000000000005,5,0.3,1.0,,,0.5513521948525828,75.098937200605178,2,0.94687775894999993,0.29531112052499997,,,0.15864780514741716,1.0210627993948265
200,6p-0,9,200,0.995,78.784999999999997,9,0.3,1.0,,,0.96937215445699076,83.791360225783563,10,0.34498310089100004,0.60250844955399996,,,,
201,normal_high_diff,1,200,0.91000000000000003,72.405000000000001,7,0.0,0.01,,,0.83756917594251978,85.378838800644345,10,0.033650511503200004,0.71442474424799995,,,0.072430824057480248,11.973838800644344
202,normal_high_diff,2,200,0.93999999999999995,78.629999999999995,7,0.0,0.01,,,0.83756917594251867,87.204977594934419,10,0.053886607405699997,0.72227544629700002,,,0.10243082405748127,7.574977594934424
203,normal_high_diff,3,200,0.92000000000000004,80.534999999999997,7,0.0,0.01,,,0.83756917594252478,87.606096798334178,10,0.058218546211699994,0.758390726894,,,0.08243082405747526,6.0710967983341817
204,normal_high_diff,4,200,0.91000000000000003,75.019999999999996,7,0.0,0.01,,,0.81400193623320749,76.137099580728787,9,0.092805959796499998,0.70000510115600001,,,0.095998063766792541,0.1170995807287909
205,normal_high_diff,5,200,0.91500000000000004,75.829999999999998,7,0.0,0.01,,,0.83756917594251545,85.45541482979641,10,0.034516450855900001,0.77961677457200007,,,0.077430824057484582,8.6254148297964122
206,normal_high_diff,6,200,0.90500000000000003,72.075000000000003,7,0.0,0.01,,,0.81400193623320305,76.597272842970526,9,0.098256107373200008,0.66456060598099997,,,0.090998063766796977,3.5222728429705228
207,normal_high_diff,7,200,0.91000000000000003,74.010000000000005,7,0.0,0.01,,,0.83756917594252089,85.725393994405636,10,0.037557095289199996,0.68122145235499998,,,0.072430824057479137,10.71539399440563
208,normal_high_diff,8,200,0.94499999999999995,78.775000000000006,7,0.0,0.01,,,0.83756917594251934,85.836486003977456,10,0.038802716135999997,0.63372364193200004,,,0.10743082405748061,6.0614860039774499
209,normal_high_diff,9,200,0.92500000000000004,70.329999999999998,7,0.0,0.01,,,0.81400193623320261,73.712127061940478,9,0.062961201486200005,0.70777721175699992,,,0.11099806376679744,2.38212706194048
210,normal_high_diff,0,200,1.0,24.515000000000001,7,0.0,1.0,,,0.9544656308959949,26.86419296917359,5,0.42695279121399998,0.54902360439300002,,,0.045534369104005101,1.3491929691735898
211,normal_high_diff,1,200,0.995,25.285,7,0.0,1.0,,,0.95446563089599423,28.227969453844874,5,0.45463839251900001,0.48037619253399999,,,0.040534369104005763,1.9429694538448743
212,normal_high_diff,2,200,1.0,24.364999999999998,7,0.0,1.0,,,0.98607103514306638,26.460245684267775,7,0.12884173665699999,0.69957144124199999,,,0.013928964856933623,1.0952456842677769
213,normal_high_diff,3,200,1.0,24.895,7,0.0,1.0,,,0.95446563089599601,27.542146405593503,5,0.44105842113499999,0.47947078943300003,,,0.045534369104003991,1.647146405593503
214,normal_high_diff,4,200,1.0,23.995000000000001,7,0.0,1.0,,,0.97469742882060495,25.438758360667972,6,0.24148291014100001,0.69136791992900004,,,0.02530257117939505,0.44375836066797092
215,normal_high_diff,5,200,1.0,23.420000000000002,7,0.0,1.0,,,0.9860710351430676,26.307955573901324,7,0.123798821494,0.65040527675299997,,,0.013928964856932402,1.8879555739013227
216,normal_high_diff,6,200,1.0,24.094999999999999,7,0.0,1.0,,,0.97469742882060484,26.569687181409289,6,0.27376890704000001,0.63928742148000006,,,0.025302571179395161,1.4746871814092906
217,normal_high_diff,7,200,1.0,24.975000000000001,7,0.0,1.0,,,0.9193944234963386,28.383242421254856,4,0.59958182051800002,0.454896589741,,,0.080605576503661402,2.4082424212548545
218,normal_high_diff,8,200,1.0,23.739999999999998,7,0.0,1.0,,,0.98607103514306915,26.286363532940861,7,0.123079095781,0.79783545211000007,,,0.013928964856930848,1.5463635329408625
219,normal_high_diff,9,200,0.995,23.309999999999999,7,0.0,1.0,,,0.97469742882060506,26.505621069988724,6,0.27201355099699998,0.59524322450199996,,,0.020302571179394935,2.1956210699887251
220,normal_high_diff,0,200,0.95499999999999996,71.715000000000003,7,0.3,0.01,,,0.93406096965753327,75.547364174237572,10,0.12794208526599998,0.66102895736699996,,,0.020939030342466691,2.8323641742375685
221,normal_high_diff,1,200,0.97999999999999998,65.0,7,0.3,0.01,,,0.93406096965754115,71.563363687791082,10,0.0793937921524,0.76030310392399991,,,0.045939030342458831,5.5633636877910817
222,normal_high_diff,2,200,0.96499999999999997,76.015000000000001,7,0.3,0.01,,,0.93406096965753671,76.385531569977942,10,0.137511050701,0.72186947464899998,,,0.030939030342463258,0.6294684300220581
223,normal_high_diff,3,200,0.96499999999999997,78.5,7,0.3,0.01,,,0.91573265702480577,79.212338086549863,9,0.28306839466099998,0.58346580266999992,,,0.049267342975194195,0.28766191345013681
224,normal_high_diff,4,200,0.93500000000000005,77.375,7,0.3,0.01,,,0.86477950530829983,82.440774614893527,7,0.52988910675000001,0.485055446625,,,0.070220494691700219,4.0657746148935274
225,normal_high_diff,5,200,0.95999999999999996,71.665000000000006,7,0.3,0.01,,,0.93406096965753738,72.261131120569345,10,0.088283343426900002,0.67228899234899997,,,0.025939030342462588,0.40386887943066085
226,normal_high_diff,6,200,0.95999999999999996,76.215000000000003,7,0.3,0.01,,,0.93406096965753826,79.034367148644748,10,0.16641735434499999,0.68163507282699998,,,0.0259390303424617,1.8193671486447442
227,normal_high_diff,7,200,0.96499999999999997,76.495000000000005,7,0.3,0.01,,,0.915732657024805,77.126887749191852,9,0.26368312835700003,0.64315843582199994,,,0.049267342975194972,0.36811225080815291
228,normal_high_diff,8,200,0.95499999999999996,75.650000000000006,7,0.3,0.01,,,0.9340609696575376,79.606997268249458,10,0.17241349220300001,0.65129325389899995,,,0.020939030342462361,2.9569972682494523
229,normal_high_diff,9,200,0.94499999999999995,73.900000000000006,7,0.3,0.01,,,0.93406096965753393,74.472081940283374,10,0.11535067707299999,0.74427778646300002,,,0.010939030342466016,0.42791805971663166
230,normal_high_diff,0,200,1.0,58.729999999999997,7,0.3,1.0,,,0.95666378616132441,61.368671873106607,9,0.21321019753800002,0.667027713731,,,0.043336213838675586,1.6386718731066097
231,normal_high_diff,1,200,0.98499999999999999,55.825000000000003,7,0.3,1.0,,,0.96888007762368744,60.053938115639312,10,0.082752255317600013,0.65095766598100002,,,0.016119922376312545,3.2289381156393091
232,normal_high_diff,2,200,0.98999999999999999,62.740000000000002,7,0.3,1.0,,,0.96888007762369155,63.76952481637413,10,0.136196491122,0.72330800443900001,,,0.021119922376308442,0.029524816374127738
233,normal_high_diff,3,200,0.995,60.049999999999997,7,0.3,1.0,,,0.91734473753227852,63.155594246479367,7,0.45656510703300002,0.49066275898400002,,,0.077655262467721475,2.1055942464793702
234,normal_high_diff,4,200,0.97999999999999998,62.649999999999999,7,0.3,1.0,,,0.968880077623689,64.160107094756583,10,0.14145499765900002,0.679663126171,,,0.011119922376310987,0.51010709475658444
235,normal_high_diff,5,200,0.98999999999999999,60.5,7,0.3,1.0,,,0.96888007762368789,64.537999921983968,10,0.146482082456,0.7031261462720001,,,0.021119922376312106,3.0379999219839675
236,normal_high_diff,6,200,0.98499999999999999,59.310000000000002,7,0.3,1.0,,,0.95666378616132319,61.930265380952456,9,0.22034493274999997,0.71658534612500002,,,0.028336213838676794,1.6202653809524534
237,normal_high_diff,7,200,0.98499999999999999,64.125,7,0.3,1.0,,,0.96888007762368578,66.437590478125017,10,0.17088595628699998,0.61455702185600003,,,0.016119922376314211,1.3125904781250171
238,normal_high_diff,8,200,0.98999999999999999,57.314999999999998,7,0.3,1.0,,,0.96888007762368344,60.828618888714182,10,0.09443383226169999,0.70200183386899995,,,0.021119922376316547,2.5136188887141842
239,normal_high_diff,9,200,0.995,55.524999999999999,7,0.3,1.0,,,0.93994915211816099,58.254661990046252,8,0.29021282195999998,0.56739358901999992,,,0.055050847881839005,1.7296619900462531
240,normal_high_diff,0,200,0.98999999999999999,74.329999999999998,9,0.0,0.01,,,0.90949989805201814,78.586828871029752,10,0.092732858797499998,0.678841090132,,,0.08050010194798185,3.2568288710297537
241,normal_high_diff,1,200,0.995,75.079999999999998,9,0.0,0.01,,,0.90949989805201426,83.19332035413494,10,0.14296908378599998,0.641015458107,,,0.08550010194798574,7.1133203541349417
242,normal_high_diff,2,200,0.97999999999999998,77.150000000000006,9,0.0,0.01,,,0.9094998980520167,83.807124822428719,10,0.14924598932299998,0.76912700533899991,,,0.070500101947983285,5.6571248224287132
243,normal_high_diff,3,200,0.98499999999999999,74.879999999999995,9,0.0,0.01,,,0.90949989805201559,80.797257154058144,10,0.117553614103,0.66759038044800001,,,0.075500101947984399,4.9172571540581487
244,normal_high_diff,4,200,0.98999999999999999,71.680000000000007,9,0.0,0.01,,,0.90949989805201503,78.647146432179355,10,0.093428677320500003,0.77125441134000006,,,0.080500101947984959,5.9671464321793479
245,normal_high_diff,5,200,0.97499999999999998,74.775000000000006,9,0.0,0.01,,,0.9094998980520157,80.795222808629831,10,0.117531394958,0.62873430252099993,,,0.065500101947984279,5.0202228086298248
246,normal_high_diff,6,200,0.98999999999999999,80.075000000000003,9,0.0,0.01,,,0.90949989805201514,82.393681896021619,10,0.134651517868,0.69517424106600001,,,0.080500101947984848,1.3186818960216158
247,normal_high_diff,7,200,0.97999999999999998,74.829999999999998,9,0.0,0.01,,,0.90949989805201525,82.105045584248188,10,0.13160942718399998,0.69151950515799998,,,0.070500101947984728,6.2750455842481898
248,normal_high_diff,8,200,0.98499999999999999,78.564999999999998,9,0.0,0.01,,,0.9094998980520157,84.012493680110637,10,0.15132566071100001,0.78373658370700006,,,0.075500101947984288,4.4474936801106395
249,normal_high_diff,9,200,0.97999999999999998,79.739999999999995,9,0.0,0.01,,,0.90949989805201592,85.740003243887742,10,0.16842494905000002,0.67789690047499995,,,0.070500101947984062,5.0000032438877469
250,normal_high_diff,0,200,0.98999999999999999,49.255000000000003,9,0.0,1.0,,,0.97965392369645632,54.742817076084705,10,0.08409237870950001,0.720844435645,,,0.010346076303543672,4.4878170760847027
251,normal_high_diff,1,200,1.0,47.649999999999999,9,0.0,1.0,,,0.97965392369645499,53.950370122714034,10,0.070639121532399984,0.76155543923400004,,,0.020346076303545013,5.3003701227140354
252,normal_high_diff,2,200,0.98499999999999999,47.755000000000003,9,0.0,1.0,,,0.97965392369645854,54.517280195886229,10,0.080303287494499997,0.68494601250300002,,,0.0053460763035414471,5.7622801958862269
253,normal_high_diff,3,200,0.995,44.880000000000003,9,0.0,1.0,,,0.93773207926893165,50.027870129144453,7,0.35975644513999999,0.58574677743000003,,,0.057267920731068345,4.1478701291444509
254,normal_high_diff,4,200,1.0,49.780000000000001,9,0.0,1.0,,,0.97965392369645465,53.951609568345539,10,0.070660472003499994,0.73312679524800006,,,0.020346076303545346,3.1716095683455379
255,normal_high_diff,5,200,1.0,49.490000000000002,9,0.0,1.0,,,0.97965392369645798,54.606431435139875,10,0.081804797472399993,0.71175263056099991,,,0.020346076303542016,4.116431435139873
256,normal_high_diff,6,200,0.995,46.75,9,0.0,1.0,,,0.97965392369645254,53.3593607156742,10,0.060345500800400007,0.75869443709999995,,,0.015346076303547451,5.6093607156741996
257,normal_high_diff,7,200,0.995,48.649999999999999,9,0.0,1.0,,,0.97965392369645421,53.664913085952541,10,0.065695619583099996,0.76715219020799996,,,0.015346076303545786,4.0149130859525428
258,normal_high_diff,8,200,1.0,46.25,9,0.0,1.0,,,0.97965392369645543,54.086038869528075,10,0.072970318794300007,0.60101484060300003,,,0.020346076303544569,6.8360388695280747
259,normal_high_diff,9,200,0.995,46.064999999999998,9,0.0,1.0,,,0.97965392369645554,51.716967979195843,10,0.030504584277499996,0.75955239536100005,,,0.015346076303544454,4.6519679791958453
260,normal_high_diff,0,200,1.0,51.695,9,0.3,0.01,,,0.9943115880217972,55.505606671379589,10,0.29486541300999997,0.62912979349499998,,,0.0056884119782028009,2.8106066713795883
261,normal_high_diff,1,200,0.995,53.409999999999997,9,0.3,0.01,,,0.99431158802179742,56.773689073486601,10,0.31061511635799999,0.61969244182100003,,,0.00068841197820257438,2.3636890734866043
262,normal_high_diff,2,200,0.995,52.82,9,0.3,0.01,,,0.99431158802179731,57.673855713201128,10,0.32137495314199999,0.62629982811600005,,,0.0006884119782026854,3.8538557132011277
263,normal_high_diff,3,200,1.0,51.704999999999998,9,0.3,0.01,,,0.99431158802179687,54.840365885481745,10,0.286311781406,0.58809410929700001,,,0.0056884119782031339,2.1353658854817468
264,normal_high_diff,4,200,0.995,54.085000000000001,9,0.3,0.01,,,0.99431158802179731,57.503339854466503,10,0.31936261206900002,0.57859994396600001,,,0.0006884119782026854,2.4183398544665025
265,normal_high_diff,5,200,1.0,56.055,9,0.3,0.01,,,0.99431158802179731,57.050433332320019,10,0.31395923309000001,0.57876257095499994,,,0.0056884119782026898,0.0045666676799811512
266,normal_high_diff,6,200,1.0,54.340000000000003,9,0.3,0.01,,,0.99431158802179931,58.572409776124537,10,0.33178567886400001,0.60910716056799996,,,0.0056884119782006914,3.2324097761245341
267,normal_high_diff,7,200,1.0,51.130000000000003,9,0.3,0.01,,,0.99431158802179809,56.058173686565517,10,0.30181594472399997,0.61576683232600005,,,0.0056884119782019127,3.9281736865655148
268,normal_high_diff,8,200,0.98999999999999999,54.350000000000001,9,0.3,0.01,,,0.99431158802179798,57.462169378236432,10,0.31887494921699999,0.58118752539200003,,,0.0043115880217979852,2.1121693782364304
269,normal_high_diff,9,200,1.0,55.310000000000002,9,0.3,0.01,,,0.99431158802179842,59.504426260437519,10,0.34225190468099997,0.60211623515900004,,,0.0056884119782015796,3.1944262604375169
270,normal_high_diff,0,200,0.97999999999999998,105.73999999999999,9,0.3,1.0,,,0.91781147209653124,111.7131490048389,10,0.37700710296599999,0.54899644851700002,,,0.062188527903468738,4.973149004838902
271,normal_high_diff,1,200,0.98499999999999999,112.715,9,0.3,1.0,,,0.91781147209653013,118.9257810166939,10,0.41479048747599995,0.53049538126200002,,,0.067188527903469852,5.2107810166939004
272,normal_high_diff,2,200,0.97999999999999998,110.77,9,0.3,1.0,,,0.91781147209653124,116.8032429556288,10,0.40415611267099999,0.585421943665,,,0.062188527903468738,5.0332429556288076
273,normal_high_diff,3,200,0.97999999999999998,107.955,9,0.3,1.0,,,0.91781147209653036,114.30940778770264,10,0.391156863794,0.58945574779099996,,,0.062188527903469626,5.354407787702641
274,normal_high_diff,4,200,0.98499999999999999,114.36,9,0.3,1.0,,,0.91781147209653202,122.44037982141144,10,0.43158867657200001,0.54240878671400006,,,0.067188527903467965,7.0803798214114408
275,normal_high_diff,5,200,0.98499999999999999,109.55500000000001,9,0.3,1.0,,,0.91781147209652991,115.19141581055553,10,0.39581870883699999,0.55990314558099996,,,0.067188527903470074,4.6364158105555191
276,normal_high_diff,6,200,0.96499999999999997,104.27,9,0.3,1.0,,,0.91781147209653002,105.87459618763245,10,0.34265158176399996,0.60367420911799996,,,0.047188527903469946,0.6045961876324526
277,normal_high_diff,7,200,0.98999999999999999,98.025000000000006,9,0.3,1.0,,,0.91781147209653069,104.97283066953533,10,0.33700465261899998,0.58306017368999996,,,0.072188527903469302,5.9478306695353211
278,normal_high_diff,8,200,0.97999999999999998,116.3,9,0.3,1.0,,,0.91781147209653136,118.88551469396397,10,0.41459227800399995,0.54270386099799994,,,0.062188527903468627,1.5855146939639724
279,normal_high_diff,9,200,0.98999999999999999,112.61499999999999,9,0.3,1.0,,,0.9178114720965318,118.14130503041656,10,0.41090460853299998,0.53997616253000003,,,0.072188527903468191,4.526305030416566
